"","WNS","Cycles","FMax","LUs","Pins","Regs","Blocks","RAM","DPS"
"144",Inf,5224,160.59,1,3,1016,1,1,3
"145",Inf,5224,160.59,1,3,1016,1,1,3
"146",0.979671228626,5224,160.59,1,3,1016,1,1,3
"147",NA,5224,160.59,1,3,1016,1,1,3
"148",1,5224,164.58,1,3,1126,1,1,3
"149",Inf,5224,164.58,1,3,1126,1,1,3
"150",0.885852252981,5224,192.68,1,3,964,1,1,2
"151",2.37927676697,5224,192.68,1,3,964,1,1,2
"152",0.885852252981,5224,192.68,1,3,964,1,1,2
"153",Inf,5224,192.68,1,3,964,1,1,2
"154",1.77404491055,5224,192.68,1,3,964,1,1,2
"155",1.80344061762,5224,192.68,1,3,964,1,1,2
"156",Inf,5224,192.68,1,3,964,1,1,2
"157",Inf,5224,192.68,1,3,964,1,1,2
"158",1.30882763305,5224,192.68,1,3,964,1,1,2
"159",0.885852252981,5224,192.68,1,3,964,1,1,2
"160",Inf,5224,192.68,1,3,964,1,1,2
"161",1.63516352278,5224,192.68,1,3,964,1,1,2
"162",0.910263234516,5224,192.68,1,3,964,1,1,2
"163",Inf,5224,192.68,1,3,964,1,1,2
"164",1.55632558092,5224,192.68,1,3,964,1,1,2
"165",1.80847531468,5224,192.68,1,3,964,1,1,2
"166",Inf,5224,192.68,1,3,964,1,1,2
"167",1.25407989001,5224,192.68,1,3,964,1,1,2
"168",0.885852252981,5224,192.68,1,3,964,1,1,2
"169",Inf,5224,192.68,1,3,964,1,1,2
"170",NA,5224,192.68,1,3,964,1,1,2
