"","WNS","Cycles","FMax","LUs","Pins","Regs","Blocks","RAM","DPS"
"127",1.02862970291,43796,51.59,3,3,14385,1,1,9
"128",Inf,43796,51.59,3,3,14385,1,1,9
"129",Inf,43796,51.59,3,3,14385,1,1,9
"130",Inf,43796,51.59,3,3,14385,1,1,9
"131",Inf,43796,51.59,3,3,14385,1,1,9
"132",1.05309929066,43796,51.59,3,3,14385,1,1,9
"133",Inf,43796,51.59,3,3,14385,1,1,9
"134",Inf,43796,51.59,3,3,14385,1,1,9
"135",Inf,43796,51.59,3,3,14385,1,1,9
"136",Inf,43796,51.59,3,3,14385,1,1,9
"137",Inf,43796,51.59,3,3,14385,1,1,9
"138",NA,43796,51.59,3,3,14385,1,1,9
