"","WNS","Cycles","FMax","LUs","Pins","Regs","Blocks","RAM","DPS"
"96",Inf,14171,183.65,2,3,13065,1,1,50
"97",0.810273462276,14175,175.22,2,4,13087,1,1,26
"98",Inf,14175,175.22,2,4,13087,1,1,26
"99",Inf,14175,175.22,2,4,13087,1,1,26
"100",0.803830722818,14174,211.64,2,4,13260,1,1,25
"101",0.802096471757,14727,157.98,2,4,12843,1,1,22
"102",Inf,14727,157.98,2,4,12843,1,1,22
"103",Inf,14727,157.98,2,4,12843,1,1,22
"104",NA,14727,157.98,2,4,12843,1,1,22
"105",1,17438,49.21,3,3,13602,1,1,54
"106",Inf,17438,49.21,3,3,13602,1,1,54
"107",Inf,17438,49.21,3,3,13602,1,1,54
"108",1,17438,49.21,3,3,13602,1,1,54
"109",0.889726795536,17469,236.07,3,3,13864,1,1,54
"110",Inf,17469,236.07,3,3,13864,1,1,54
"111",0.886555054267,19750,201.61,2,3,13146,1,1,70
"112",Inf,19750,201.61,2,3,13146,1,1,70
"113",0.941297359019,19750,201.61,2,3,13146,1,1,70
"114",0.86083560525,33063,186.15,3,4,15952,1,1,1
"115",Inf,33063,186.15,3,4,15952,1,1,1
"116",Inf,33063,186.15,3,4,15952,1,1,1
"117",0.844787645456,26951,145.75,3,4,13892,1,1,2
"118",NA,26951,145.75,3,4,13892,1,1,2
"119",1,17438,49.21,3,3,13602,1,1,54
"120",Inf,17438,49.21,3,3,13602,1,1,54
"121",0.877898244024,13465,49.03,2,3,11082,1,1,48
"122",Inf,13465,49.03,2,3,11082,1,1,48
"123",Inf,13465,49.03,2,3,11082,1,1,48
"124",Inf,13465,49.03,2,3,11082,1,1,48
"125",1.2586574968,13465,49.03,2,3,11082,1,1,48
"126",0.858395026336,13465,59.81,2,3,11125,1,1,48
"127",Inf,13465,59.81,2,3,11125,1,1,48
"128",Inf,13465,59.81,2,3,11125,1,1,48
"129",0.858395026336,13465,59.81,2,3,11125,1,1,48
"130",Inf,13465,59.81,2,3,11125,1,1,48
"131",0.867357456117,13465,59.81,2,3,11125,1,1,48
"132",0.860698696927,13465,59.81,2,3,11125,1,1,48
"133",0.93030092421,13465,59.81,2,3,11125,1,1,48
"134",NA,13465,59.81,2,3,11125,1,1,48
"135",1,17438,49.21,3,3,13602,1,1,54
"136",1,17438,49.21,3,3,13602,1,1,54
"137",1.05394811784,17438,49.21,3,3,13602,1,1,54
"138",Inf,17438,49.21,3,3,13602,1,1,54
"139",Inf,17438,49.21,3,3,13602,1,1,54
"140",Inf,17438,49.21,3,3,13602,1,1,54
"141",0.922523615439,14651,51.48,2,3,11170,1,1,63
"142",Inf,14651,51.48,2,3,11170,1,1,63
"143",Inf,14651,51.48,2,3,11170,1,1,63
"144",Inf,14651,51.48,2,3,11170,1,1,63
"145",Inf,14651,51.48,2,3,11170,1,1,63
"146",Inf,14651,51.48,2,3,11170,1,1,63
"147",Inf,14651,51.48,2,3,11170,1,1,63
"148",Inf,14651,51.48,2,3,11170,1,1,63
"149",1.0273496777,14651,51.48,2,3,11170,1,1,63
"150",Inf,14651,51.48,2,3,11170,1,1,63
"151",Inf,14651,51.48,2,3,11170,1,1,63
"152",Inf,14651,51.48,2,3,11170,1,1,63
"153",Inf,14651,51.48,2,3,11170,1,1,63
"154",Inf,14651,51.48,2,3,11170,1,1,63
"155",Inf,14651,51.48,2,3,11170,1,1,63
"156",0.949126877996,14651,51.48,2,3,11170,1,1,63
"157",NA,14651,51.48,2,3,11170,1,1,63
"158",1,17438,49.21,3,3,13602,1,1,54
"159",Inf,17438,49.21,3,3,13602,1,1,54
"160",1,17438,49.21,3,3,13602,1,1,54
"161",Inf,17438,49.21,3,3,13602,1,1,54
"162",Inf,17438,49.21,3,3,13602,1,1,54
"163",1,17438,49.21,3,3,13602,1,1,54
"164",Inf,17438,49.21,3,3,13602,1,1,54
"165",Inf,17438,49.21,3,3,13602,1,1,54
"166",Inf,17438,49.21,3,3,13602,1,1,54
"167",Inf,17438,49.21,3,3,13602,1,1,54
"168",Inf,17438,49.21,3,3,13602,1,1,54
"169",0.994171135294,17464,51.09,3,3,13528,1,1,54
"170",Inf,17464,51.09,3,3,13528,1,1,54
"171",0.920573438118,16414,51.13,2,3,11853,1,1,54
"172",1.14523395275,16414,51.13,2,3,11853,1,1,54
"173",0.855365000954,13441,62.1,2,3,11170,1,1,48
"174",Inf,13441,62.1,2,3,11170,1,1,48
"175",Inf,13441,62.1,2,3,11170,1,1,48
"176",0.775692392649,13391,230.04,2,3,11169,1,1,42
"177",NA,13391,230.04,2,3,11169,1,1,42
